query,design,instance_path,locations
    98253 | 					// INNO - read wins.
    98254 | 					rd_tte_tag[58:0] <=
    98255 | 					{tmp_tag[58:27], tlb_entry_vld[11],tlb_entry_locked[11],
    98256 | 					tlb_entry_used[11], tmp_tag[23:0]}  ;
    98257 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98258 |                     rd_tte_csm <= tmp_csm;
    98259 | 					end
    98260 | 
    98261 | 			end
    98262 |         if (((rw_index_vld & rw_wdline[12]) | (~rw_index_vld & tlb_entry_replace_d2[12])) & wr_vld_tmp & ~rw_disable)
    98263 | 		    begin
    98264 | 				if (~rst_tri_en)
    98265 | 					begin
    98266 |                     if (wr_csm_sel)
    98267 |                     begin
    98268 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    98269 |                     end
    98270 |                     else
    98271 |                     begin
    98272 |                         tte_csm_ram[12] <= tte_csm_buf[wr_tte_csm_thrid];
    98273 |                         tte_tag_ram[12] <= wr_tte_tag[58:0];	// CHANGE
    98274 |                         tte_data_ram[12] <= wr_tte_data[42:0];
    98275 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    98276 |                         tlb_entry_used[12] <= wr_tte_tag[24] ;
    98277 |                         tlb_entry_locked[12] = wr_tte_tag[25] ;
    98278 |                     end
    98279 | 					// write-thru
    98280 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    98281 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    98282 |                     rd_tte_csm <= wr_tte_csm;
    98283 | 					end
    98284 | 				else
    98285 | 					begin
    98286 | 					tmp_tag[58:0]=tte_tag_ram[12]; // use non-blocking
    98287 | 					tmp_data[42:0]=tte_data_ram[12];
    98288 |                     tmp_csm = tte_csm_ram[12];
    98289 | 					// INNO - read wins.
    98290 | 					rd_tte_tag[58:0] <=
    98291 | 					{tmp_tag[58:27], tlb_entry_vld[12],tlb_entry_locked[12],
    98292 | 					tlb_entry_used[12], tmp_tag[23:0]}  ;
    98293 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98294 |                     rd_tte_csm <= tmp_csm;
    98295 | 					end
    98296 | 
    98297 | 			end
    98298 |         if (((rw_index_vld & rw_wdline[13]) | (~rw_index_vld & tlb_entry_replace_d2[13])) & wr_vld_tmp & ~rw_disable)
    98299 | 		    begin
    98300 | 				if (~rst_tri_en)
    98301 | 					begin
    98302 |                     if (wr_csm_sel)
    98303 |                     begin
    98304 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    98305 |                     end
    98306 |                     else
    98307 |                     begin
    98308 |                         tte_csm_ram[13] <= tte_csm_buf[wr_tte_csm_thrid];
    98309 |                         tte_tag_ram[13] <= wr_tte_tag[58:0];	// CHANGE
    98310 |                         tte_data_ram[13] <= wr_tte_data[42:0];
    98311 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    98312 |                         tlb_entry_used[13] <= wr_tte_tag[24] ;
    98313 |                         tlb_entry_locked[13] = wr_tte_tag[25] ;
    98314 |                     end
    98315 | 					// write-thru
    98316 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    98317 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    98318 |                     rd_tte_csm <= wr_tte_csm;
    98319 | 					end
    98320 | 				else
    98321 | 					begin
    98322 | 					tmp_tag[58:0]=tte_tag_ram[13]; // use non-blocking
    98323 | 					tmp_data[42:0]=tte_data_ram[13];
    98324 |                     tmp_csm = tte_csm_ram[13];
    98325 | 					// INNO - read wins.
    98326 | 					rd_tte_tag[58:0] <=
    98327 | 					{tmp_tag[58:27], tlb_entry_vld[13],tlb_entry_locked[13],
    98328 | 					tlb_entry_used[13], tmp_tag[23:0]}  ;
    98329 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98330 |                     rd_tte_csm <= tmp_csm;
    98331 | 					end
    98332 | 
    98333 | 			end
    98334 |         if (((rw_index_vld & rw_wdline[14]) | (~rw_index_vld & tlb_entry_replace_d2[14])) & wr_vld_tmp & ~rw_disable)
    98335 | 		    begin
    98336 | 				if (~rst_tri_en)
    98337 | 					begin
    98338 |                     if (wr_csm_sel)
    98339 |                     begin
    98340 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    98341 |                     end
    98342 |                     else
    98343 |                     begin
    98344 |                         tte_csm_ram[14] <= tte_csm_buf[wr_tte_csm_thrid];
    98345 |                         tte_tag_ram[14] <= wr_tte_tag[58:0];	// CHANGE
    98346 |                         tte_data_ram[14] <= wr_tte_data[42:0];
    98347 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    98348 |                         tlb_entry_used[14] <= wr_tte_tag[24] ;
    98349 |                         tlb_entry_locked[14] = wr_tte_tag[25] ;
    98350 |                     end
    98351 | 					// write-thru
    98352 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    98353 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    98354 |                     rd_tte_csm <= wr_tte_csm;
    98355 | 					end
    98356 | 				else
    98357 | 					begin
    98358 | 					tmp_tag[58:0]=tte_tag_ram[14]; // use non-blocking
    98359 | 					tmp_data[42:0]=tte_data_ram[14];
    98360 |                     tmp_csm = tte_csm_ram[14];
    98361 | 					// INNO - read wins.
    98362 | 					rd_tte_tag[58:0] <=
    98363 | 					{tmp_tag[58:27], tlb_entry_vld[14],tlb_entry_locked[14],
    98364 | 					tlb_entry_used[14], tmp_tag[23:0]}  ;
    98365 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98366 |                     rd_tte_csm <= tmp_csm;
    98367 | 					end
    98368 | 
    98369 | 			end
    98370 |         if (((rw_index_vld & rw_wdline[15]) | (~rw_index_vld & tlb_entry_replace_d2[15])) & wr_vld_tmp & ~rw_disable)
    98371 | 		    begin
    98372 | 				if (~rst_tri_en)
    98373 | 					begin
    98374 |                     if (wr_csm_sel)
    98375 |                     begin
    98376 |                         tte_csm_buf[wr_tte_csm_thrid] <= wr_tte_csm;
    98377 |                     end
    98378 |                     else
    98379 |                     begin
    98380 |                         tte_csm_ram[15] <= tte_csm_buf[wr_tte_csm_thrid];
    98381 |                         tte_tag_ram[15] <= wr_tte_tag[58:0];	// CHANGE
    98382 |                         tte_data_ram[15] <= wr_tte_data[42:0];
    98383 |                         //tlb_entry_vld[j] <= wr_tte_tag[`STLB_TAG_V] ;
    98384 |                         tlb_entry_used[15] <= wr_tte_tag[24] ;
    98385 |                         tlb_entry_locked[15] = wr_tte_tag[25] ;
    98386 |                     end
    98387 | 					// write-thru
    98388 | 					rd_tte_tag[58:0]  <= wr_tte_tag[58:0] ;	// CHANGE
    98389 | 					rd_tte_data[42:0] <=  wr_tte_data[42:0];
    98390 |                     rd_tte_csm <= wr_tte_csm;
    98391 | 					end
    98392 | 				else
    98393 | 					begin
    98394 | 					tmp_tag[58:0]=tte_tag_ram[15]; // use non-blocking
    98395 | 					tmp_data[42:0]=tte_data_ram[15];
    98396 |                     tmp_csm = tte_csm_ram[15];
    98397 | 					// INNO - read wins.
    98398 | 					rd_tte_tag[58:0] <=
    98399 | 					{tmp_tag[58:27], tlb_entry_vld[15],tlb_entry_locked[15],
    98400 | 					tlb_entry_used[15], tmp_tag[23:0]}  ;
    98401 | 					rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98402 |                     rd_tte_csm <= tmp_csm;
    98403 | 					end
    98404 | 
    98405 | 			end
    98406 | 
    98407 | //=========================================================================================
    98408 | //	Read STLB
    98409 | //=========================================================================================
    98410 | 
    98411 |         if (rw_wdline[0] & (rd_tag | rd_data | rd_csm) & ~rw_disable)
    98412 | 				begin
    98413 | 					tmp_tag  = tte_tag_ram[0] ;
    98414 | 					tmp_data = tte_data_ram[0] ;
    98415 |                     tmp_csm = tte_csm_ram[0];
    98416 | 					if (rd_tag)
    98417 | 						rd_tte_tag[58:0] <=	// CHANGE - Bug 2185
    98418 | 						{tmp_tag[58:27], tlb_entry_vld[0],tlb_entry_locked[0],
    98419 | 						tlb_entry_used[0], tmp_tag[23:0]}  ;
    98420 | 					if (rd_data) begin
    98421 | 						rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98422 | 					end
    98423 | 					if (rd_csm) begin
    98424 | 						rd_tte_csm <= tmp_csm ;
    98425 | 					end
    98426 | 
    98427 | 				end
    98428 |         if (rw_wdline[1] & (rd_tag | rd_data | rd_csm) & ~rw_disable)
    98429 | 				begin
    98430 | 					tmp_tag  = tte_tag_ram[1] ;
    98431 | 					tmp_data = tte_data_ram[1] ;
    98432 |                     tmp_csm = tte_csm_ram[1];
    98433 | 					if (rd_tag)
    98434 | 						rd_tte_tag[58:0] <=	// CHANGE - Bug 2185
    98435 | 						{tmp_tag[58:27], tlb_entry_vld[1],tlb_entry_locked[1],
    98436 | 						tlb_entry_used[1], tmp_tag[23:0]}  ;
    98437 | 					if (rd_data) begin
    98438 | 						rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98439 | 					end
    98440 | 					if (rd_csm) begin
    98441 | 						rd_tte_csm <= tmp_csm ;
    98442 | 					end
    98443 | 
    98444 | 				end
    98445 |         if (rw_wdline[2] & (rd_tag | rd_data | rd_csm) & ~rw_disable)
    98446 | 				begin
    98447 | 					tmp_tag  = tte_tag_ram[2] ;
    98448 | 					tmp_data = tte_data_ram[2] ;
    98449 |                     tmp_csm = tte_csm_ram[2];
    98450 | 					if (rd_tag)
    98451 | 						rd_tte_tag[58:0] <=	// CHANGE - Bug 2185
    98452 | 						{tmp_tag[58:27], tlb_entry_vld[2],tlb_entry_locked[2],
    98453 | 						tlb_entry_used[2], tmp_tag[23:0]}  ;
    98454 | 					if (rd_data) begin
    98455 | 						rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98456 | 					end
    98457 | 					if (rd_csm) begin
    98458 | 						rd_tte_csm <= tmp_csm ;
    98459 | 					end
    98460 | 
    98461 | 				end
    98462 |         if (rw_wdline[3] & (rd_tag | rd_data | rd_csm) & ~rw_disable)
    98463 | 				begin
    98464 | 					tmp_tag  = tte_tag_ram[3] ;
    98465 | 					tmp_data = tte_data_ram[3] ;
    98466 |                     tmp_csm = tte_csm_ram[3];
    98467 | 					if (rd_tag)
    98468 | 						rd_tte_tag[58:0] <=	// CHANGE - Bug 2185
    98469 | 						{tmp_tag[58:27], tlb_entry_vld[3],tlb_entry_locked[3],
    98470 | 						tlb_entry_used[3], tmp_tag[23:0]}  ;
    98471 | 					if (rd_data) begin
    98472 | 						rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98473 | 					end
    98474 | 					if (rd_csm) begin
    98475 | 						rd_tte_csm <= tmp_csm ;
    98476 | 					end
    98477 | 
    98478 | 				end
    98479 |         if (rw_wdline[4] & (rd_tag | rd_data | rd_csm) & ~rw_disable)
    98480 | 				begin
    98481 | 					tmp_tag  = tte_tag_ram[4] ;
    98482 | 					tmp_data = tte_data_ram[4] ;
    98483 |                     tmp_csm = tte_csm_ram[4];
    98484 | 					if (rd_tag)
    98485 | 						rd_tte_tag[58:0] <=	// CHANGE - Bug 2185
    98486 | 						{tmp_tag[58:27], tlb_entry_vld[4],tlb_entry_locked[4],
    98487 | 						tlb_entry_used[4], tmp_tag[23:0]}  ;
    98488 | 					if (rd_data) begin
    98489 | 						rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98490 | 					end
    98491 | 					if (rd_csm) begin
    98492 | 						rd_tte_csm <= tmp_csm ;
    98493 | 					end
    98494 | 
    98495 | 				end
    98496 |         if (rw_wdline[5] & (rd_tag | rd_data | rd_csm) & ~rw_disable)
    98497 | 				begin
    98498 | 					tmp_tag  = tte_tag_ram[5] ;
    98499 | 					tmp_data = tte_data_ram[5] ;
    98500 |                     tmp_csm = tte_csm_ram[5];
    98501 | 					if (rd_tag)
    98502 | 						rd_tte_tag[58:0] <=	// CHANGE - Bug 2185
    98503 | 						{tmp_tag[58:27], tlb_entry_vld[5],tlb_entry_locked[5],
    98504 | 						tlb_entry_used[5], tmp_tag[23:0]}  ;
    98505 | 					if (rd_data) begin
    98506 | 						rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98507 | 					end
    98508 | 					if (rd_csm) begin
    98509 | 						rd_tte_csm <= tmp_csm ;
    98510 | 					end
    98511 | 
    98512 | 				end
    98513 |         if (rw_wdline[6] & (rd_tag | rd_data | rd_csm) & ~rw_disable)
    98514 | 				begin
    98515 | 					tmp_tag  = tte_tag_ram[6] ;
    98516 | 					tmp_data = tte_data_ram[6] ;
    98517 |                     tmp_csm = tte_csm_ram[6];
    98518 | 					if (rd_tag)
    98519 | 						rd_tte_tag[58:0] <=	// CHANGE - Bug 2185
    98520 | 						{tmp_tag[58:27], tlb_entry_vld[6],tlb_entry_locked[6],
    98521 | 						tlb_entry_used[6], tmp_tag[23:0]}  ;
    98522 | 					if (rd_data) begin
    98523 | 						rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98524 | 					end
    98525 | 					if (rd_csm) begin
    98526 | 						rd_tte_csm <= tmp_csm ;
    98527 | 					end
    98528 | 
    98529 | 				end
    98530 |         if (rw_wdline[7] & (rd_tag | rd_data | rd_csm) & ~rw_disable)
    98531 | 				begin
    98532 | 					tmp_tag  = tte_tag_ram[7] ;
    98533 | 					tmp_data = tte_data_ram[7] ;
    98534 |                     tmp_csm = tte_csm_ram[7];
    98535 | 					if (rd_tag)
    98536 | 						rd_tte_tag[58:0] <=	// CHANGE - Bug 2185
    98537 | 						{tmp_tag[58:27], tlb_entry_vld[7],tlb_entry_locked[7],
    98538 | 						tlb_entry_used[7], tmp_tag[23:0]}  ;
    98539 | 					if (rd_data) begin
    98540 | 						rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98541 | 					end
    98542 | 					if (rd_csm) begin
    98543 | 						rd_tte_csm <= tmp_csm ;
    98544 | 					end
    98545 | 
    98546 | 				end
    98547 |         if (rw_wdline[8] & (rd_tag | rd_data | rd_csm) & ~rw_disable)
    98548 | 				begin
    98549 | 					tmp_tag  = tte_tag_ram[8] ;
    98550 | 					tmp_data = tte_data_ram[8] ;
    98551 |                     tmp_csm = tte_csm_ram[8];
    98552 | 					if (rd_tag)
    98553 | 						rd_tte_tag[58:0] <=	// CHANGE - Bug 2185
    98554 | 						{tmp_tag[58:27], tlb_entry_vld[8],tlb_entry_locked[8],
    98555 | 						tlb_entry_used[8], tmp_tag[23:0]}  ;
    98556 | 					if (rd_data) begin
    98557 | 						rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98558 | 					end
    98559 | 					if (rd_csm) begin
    98560 | 						rd_tte_csm <= tmp_csm ;
    98561 | 					end
    98562 | 
    98563 | 				end
    98564 |         if (rw_wdline[9] & (rd_tag | rd_data | rd_csm) & ~rw_disable)
    98565 | 				begin
    98566 | 					tmp_tag  = tte_tag_ram[9] ;
    98567 | 					tmp_data = tte_data_ram[9] ;
    98568 |                     tmp_csm = tte_csm_ram[9];
    98569 | 					if (rd_tag)
    98570 | 						rd_tte_tag[58:0] <=	// CHANGE - Bug 2185
    98571 | 						{tmp_tag[58:27], tlb_entry_vld[9],tlb_entry_locked[9],
    98572 | 						tlb_entry_used[9], tmp_tag[23:0]}  ;
    98573 | 					if (rd_data) begin
    98574 | 						rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98575 | 					end
    98576 | 					if (rd_csm) begin
    98577 | 						rd_tte_csm <= tmp_csm ;
    98578 | 					end
    98579 | 
    98580 | 				end
    98581 |         if (rw_wdline[10] & (rd_tag | rd_data | rd_csm) & ~rw_disable)
    98582 | 				begin
    98583 | 					tmp_tag  = tte_tag_ram[10] ;
    98584 | 					tmp_data = tte_data_ram[10] ;
    98585 |                     tmp_csm = tte_csm_ram[10];
    98586 | 					if (rd_tag)
    98587 | 						rd_tte_tag[58:0] <=	// CHANGE - Bug 2185
    98588 | 						{tmp_tag[58:27], tlb_entry_vld[10],tlb_entry_locked[10],
    98589 | 						tlb_entry_used[10], tmp_tag[23:0]}  ;
    98590 | 					if (rd_data) begin
    98591 | 						rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98592 | 					end
    98593 | 					if (rd_csm) begin
    98594 | 						rd_tte_csm <= tmp_csm ;
    98595 | 					end
    98596 | 
    98597 | 				end
    98598 |         if (rw_wdline[11] & (rd_tag | rd_data | rd_csm) & ~rw_disable)
    98599 | 				begin
    98600 | 					tmp_tag  = tte_tag_ram[11] ;
    98601 | 					tmp_data = tte_data_ram[11] ;
    98602 |                     tmp_csm = tte_csm_ram[11];
    98603 | 					if (rd_tag)
    98604 | 						rd_tte_tag[58:0] <=	// CHANGE - Bug 2185
    98605 | 						{tmp_tag[58:27], tlb_entry_vld[11],tlb_entry_locked[11],
    98606 | 						tlb_entry_used[11], tmp_tag[23:0]}  ;
    98607 | 					if (rd_data) begin
    98608 | 						rd_tte_data[42:0] <= {tmp_data[42:12],tmp_data[11:0]} ;
    98609 | 					end
    98610 | 					if (rd_csm) begin
    98611 | 						rd_tte_csm <= tmp_csm ;
    98612 | 					end
    98613 | 
    98614 | 				end
